Example_ID,Language_ID,Example_type,Primary_text,Original_orthography,Gloss,Analyzed_text,Translation,Translation_other,Comments,Reference_ID,Reference_pages
3045,1264,,upareli xortsi var-n-i-č-e-n,,for.free meat NEG-PV-MP-give-THS-I3S,upareli xortsi var-n-i-č-e-n,Meat cannot be given for free.,,,399,
3050,1763,,primer ya:xʔ+i ʔi=yak-mo:yʔ-i,,first shout A3(ABS)=PASS-give-COMD,primer ya:xʔ+i ʔi=yak-mo:yʔ-i,The first bark was produced.,,,398,669 (ex.6b)
3052,1817,,kataab sangiitaa-tõ[/-kolõ] ram nüü dittii gaii.,,book Sangita-INS[/-NEAR.INS] Ram DAT give.PST.PTCP.F.SG go.PST.F.SG,kataab sangiitaa-tõ[/-kolõ] ram nüü dittii gaii.,The book was given by Sangita to Ram.,,,391,236 (ex.709a)
3053,2502,,*Ìwé náà (ti) fún mi,,book DEF (PRF) give 1SG.OBJ,*Ìwé náà (ti) fún mi,The book was given to me.,,,850,159
3067,34,,a-pàra-k°a a-k’olənxàra a-q’+nə̀+t°’ yə-lə̀-to-w+p’,,the-money-PL the-collective it-from it-to_her-give-STAT,a-pàra-k°a a-k’olənxàra a-q’+nə̀+t°’ yə-lə̀-to-w+p’,The money is (in a state of having been) given to her by the collective.,,,406,168
3068,844,,tonoso naha kyokyo,,can:be:eaten it:is orange:winged:parrot,tonoso naha kyokyo,The parrot can be eaten.,,,407,133 (ex.297a)
3089,4,,peena aarkkǝ koʈuttu,,pens who:DAT give:PST,peena aarkkǝ koʈuttu,Who did (he) give the pens to?,,,259,14 (ex.64c)
3135,25,,Ma’ co mi’ ne ca pain carawa Minain?,,that:PROX:hearer INFL:M/F.RPP give 2s:1s:RF 3sM PREP:3n animal M.name,Ma’ co mi’ ne ca pain carawa Minain?,"Whom did Minain ask to give him some meat? (lit. To whom did Minain (say), “Give me meat”?)",,,230,22 (ex.17c)
3149,2471,,Jabe ili usi-ta mobei-ta maka-k u yoeme,,Q DIM boy-ACC shirt-ACC give-PFV DET.NOM man,Jabe ili usi-ta mobei-ta maka-k u yoeme,Which boy did the man gave the hat?,,,,
3150,2471,,Jabe ili usi-tau jiosia-ta bittua-k u jamut?,,Q DIM boy-DAT book-ACC send-PFV DET.NOM woman,Jabe ili usi-tau jiosia-ta bittua-k u jamut?,Which boy did the woman send the letter?,,,,
3177,1179,,mey se n noo njerfu di?,,who DAT 2SG.SBJ give money DEF,mey se n noo njerfu di?,To whom [focus] did you give the money?,,,283,177 (ex. 295c)
3219,2293,,*No-ala-ko te kene-su te paira?,,3.R-fetch-APPL CORE friend-1SG.POSS CORE what,*No-ala-ko te kene-su te paira?,What did they fetch for my friend?,,,335,263
3223,1166,,haksayng-tul-eykey muess-ul kaluchi-ess-ni?,,student-PL-DAT what-ACC teach-PST-INT,haksayng-tul-eykey muess-ul kaluchi-ess-ni?,What did (you) teach to the students?,,,,
3224,1166,,Nugu-lul yenge-lul kaluchi-ess-ni?,,who-ACC English-ACC teach-PST-INT,Nugu-lul yenge-lul kaluchi-ess-ni?,Whom did (you) teach English?,,,344,
3228,2012,,[kadeh] mə=ga=yε=jon?,,[who]IO REL=IMM=1.A=give,[kadeh] mə=ga=yε=jon?,(To) whom will I give (it)?,,,345,251 (ex.25b)
3244,2447,,g||ú kā lè á bà kē |à’ā dȁhmà hȁ-ndō’à?,,water.N4 N4 which Q 2SG PST give woman.N1 N1-DI,g||ú kā lè á bà kē |à’ā dȁhmà hȁ-ndō’à?,Which water did you give water to that woman?,,,333,(ex.12b)
3248,673,,Mɛ̆ wɛ̀ ă xɛ́lɛ́/ná ètɛ̀?,,who FOC you show/give what,Mɛ̆ wɛ̀ ă xɛ́lɛ́/ná ètɛ̀?,Who did you show/give what?,,,189,89 (ex.51a)
3249,673,,*Mɛ̆i wɛ̀ Kɔ̀kú sɔ́ ètɛ̀ ná Øi,,who FOC Koku take what give Ø,*Mɛ̆i wɛ̀ Kɔ̀kú sɔ́ ètɛ̀ ná Øi,What did Koku give to whom?,,,189,103 (ex.83b)
3250,673,,*Mɛ̆i wɛ̀ Kɔ̀kú sɔ́ ètɛ̀ ná ti,,who FOC Koku take what give Ø,*Mɛ̆i wɛ̀ Kɔ̀kú sɔ́ ètɛ̀ ná ti,What did Koku give to whom?,,,189,95 (ex.63b)
3256,815,,wét k’wə ni q’wə̀l-əɬc-t-ə́xw ʔə kwθə səplíl,,who DET AUX bake-ADV.B-TR-2SG.SBJ OBL DET bread,wét k’wə ni q’wə̀l-əɬc-t-ə́xw ʔə kwθə səplíl,Who did you bake the bread for?,,,366,96 (ex.28)
3263,661,,Ame ka-é Kofí ná ga-e,,person WH-FOC Kofi give money-3SG,Ame ka-é Kofí ná ga-e,Whom did Kofi give money?,,,370,148 (ex.7b)
3268,2110,,Jǒ-fòlà á mu a kù pɛ́rɛ́ yɛ?,,who-person to you PRF it sell Q,Jǒ-fòlà á mu a kù pɛ́rɛ́ yɛ?,To whom did you sell it?,,,390,534 (ex.35d)
3270,2110,,Jǒ-fòlà á mu a kù pɛ́rɛ́ yɛ?,,who-person to you PRF it sell Q,Jǒ-fòlà á mu a kù pɛ́rɛ́ yɛ?,To whom did you sell it?,,,390,534 (ex.35d)
3273,1264,,si mi-s me-m-č-i,,2SG who-DAT PV-I1-give-AOR,si mi-s me-m-č-i,Whom did you give me to?,,,399,
3274,431,,Tsua mia piti inan-ʂu-mən.,,Whom you food give-PST-INTER,Tsua mia piti inan-ʂu-mən.,Whom did you give food?,,,457,
3279,1763,,pün min=to:k-ay-u,,who A.2(ERG)=sell-APPL1-COMI,pün min=to:k-ay-u,Who did you sell it to?,,,398,109 (ex.114)
3280,1817,,kuRii ne kis nüü kal apNe kàr kàRii dittii?,,girl ERG who.OBL ACC.PP yesterday self.OBL house watch:F.SG give:PST.F.SG,kuRii ne kis nüü kal apNe kàr kàRii dittii?,Whom did the girl give a watch to yesterday in her house?,,,391,13
3281,2502,,Ta ni ó fún ní ìwé náà,,Who FOC 3SG.S give SEC book DEF,Ta ni ó fún ní ìwé náà,Who did he give the book?,,,850,159
3282,2502,,Ta ni o fi í fún,,who be you use it give,Ta ni o fi í fún,To whom did you give it?,,,,
3283,2502,,Ta ni ó kọ ìwé sí,,Who FOC 3SG.S write book PREP,Ta ni ó kọ ìwé sí,To whom he wrote a letter?,,,850,160
3284,2502,,Ta ni ó ra ìwé fún?,,Who be he buy book FOR,Ta ni ó ra ìwé fún?,Who did he buy a book for?,,,402,
3286,1253,,lócə̀ òmìò pàlà bòt ŋà,,man 3s:give.PFV knife to who,lócə̀ òmìò pàlà bòt ŋà,Who did the man give the knife to?,,,403,173 (ex.2b)
3287,103,,Sab in ut-ag-a?,,food who 3s-2s-TOD.PST,Sab in ut-ag-a?,To whom did you give food?,,,85,22 (ex.40c)
3296,844,,onoki wya woto mimno,,who to meat you:gave:it,onoki wya woto mimno,To whom did you give the meat?,,,407,11 (ex.22a.ii)
3305,9,,‘peDro jere’xwa dilε-’wã wa’dy-re,,Pedro jaguar who-AO give-INT,‘peDro jere’xwa dilε-’wã wa’dy-re,To whom did Pedro give a dog?,,,257,240
3306,1972,,Puwaka-ne saha se-he-kai-di?,,pig-DET what 3PL-CAUS-eat-3PL.OBJ,Puwaka-ne saha se-he-kai-di?,What did they feed the pigs?,,,334,294
3317,4,,entǝ koʈuttu,,what:ACC give:PST,entǝ koʈuttu,What did (he) give?,,,259,14 (ex.64d)
3340,15,,nè dú kàrè bé-wéy gà,,cook 3.F sauce DAT-who Q,nè dú kàrè bé-wéy gà,For whom did she cook the sauce?,,,264,288
3356,22,,[Tso-a Tsoma-n wame mani-a]-ki mi-n oin-a?,,[who-ABS Tsoma-ERG paiche:ABS give-PP2]-INT 2-ERG see-PP2,[Tso-a Tsoma-n wame mani-a]-ki mi-n oin-a?,To whom did you see that Tsoma give paiche?,,,239,383
3364,25,,Ma’ carawa ca mi’ ne con Xijam Jimain To?,,that.PROX.hearer animal INFL.N.RPP give 2SG.1SG.RF 3SG.M.3SG.M Xijam Jimain To,Ma’ carawa ca mi’ ne con Xijam Jimain To?,"What did Jimain To ask Xijam to give  him? (lit. What did Jimain To (say) to Xijam, “Give me”?)",,con < [ca-on] [3sM-3sM ],230,22 (ex.17b)
3368,1903,,pi-man-taj kan-paj wawki ali wagra-ta kara-rka Utalvalu-pi kayna sabadu,,who-to-INTER you-POSS brother good cow-ACC give-3.PST Otavalo-in yesterday Saturday,pi-man-taj kan-paj wawki ali wagra-ta kara-rka Utalvalu-pi kayna sabadu,To whom did your brother give a good cow in Otavalo last Saturday?,,,241,19 (ex.35)
3377,2471,,Jita a maka-k u ili usi a mala-wa?,,Q 3SG.ACC give-PFV DET.NOM DIM boy 3SG.POSS mother-POSS,Jita a maka-k u ili usi a mala-wa?,What did the boy gave to her mother?,,,,
3378,2471,,Jita ili usi-tau bittua-k u jamut?,,Q DIM boy-DAT send-PFV DET.NOM woman,Jita ili usi-tau bittua-k u jamut?,What did the woman send the boy?,,,,
3401,449,,Hafa l-in-i’e’-ña si Maria?,,what Ø-NOM-see-3sPOSS UNM Mary,Hafa l-in-i’e’-ña si Maria?,What did  Mary see?,,,279,47
3402,449,,Hafa f-in-ahan-i-ña hao si Juan?,,what Ø-NOM-buy-PRM-3.POSS ABS.2SG UNM John,Hafa f-in-ahan-i-ña hao si Juan?,What did John buy you?,,,279,177(ex.63c)
3408,1371,,lil min ta-t rigal oħt-i,,to whom give.PST-3SG.F present sister-1SG,lil min ta-t rigal oħt-i,To whom did my sister give a present?,,,102,7 (ex.34 mod)
3414,950,,hiwa onne di conel di h-iya-g,,3.OBL who REF banana REF 3.OBJ-give-PST,hiwa onne di conel di h-iya-g,Who gave him the banana?,,,288,15
3428,2567,,cu xe Griet si ʔãa ɦa si doŋki-si,,who Q Griet FUT give 3SG(RESUMP).DAT 1PL donkey-SG,cu xe Griet si ʔãa ɦa si doŋki-si,Who will Griet give our donkey to?,,,256,191 (ex.72b)
3433,1052,,ra:jan kəmis hə:v ra:th panɨni gari akh nəv kita:b?,,Raj.ERG who.DAT showed.F.SG yesterday own home.LOC a new book.NOM,ra:jan kəmis hə:v ra:th panɨni gari akh nəv kita:b?,Whom did Raj show a new book at his home yesterday?,,,326,12
3447,2293,,No-ala-ako te emai te kabali?,,3.R-fetch-APPL CORE who CORE machete,No-ala-ako te emai te kabali?,Who did they fetch a machete for?,,,335,263
3451,1166,,Nugu-eykey yenge-lul kaluchi-ess-ni?,,who-DAT English-ACC teach-PST-INT,Nugu-eykey yenge-lul kaluchi-ess-ni?,Whom did (you) teach English?,,,,
3452,1166,,haksayng-tul-ul muess-ul kaluchi-ess-ni,,student-PL-ACC what-ACC teach-PST-INT,haksayng-tul-ul muess-ul kaluchi-ess-ni,What did (you) teach to the students?,,,,
3472,2447,,dȁhmà hȁ lè á bà kē |à’ā g||ú?,,woman.N1 N1 which Q 2SG PST give water,dȁhmà hȁ lè á bà kē |à’ā g||ú?,Which woman did you give water to?,,,333,(ex.12a)
3476,673,,"*Etɛ̀i wɛ̀, ă xɛ́lɛ́/ná ti mɛ̆?",,what FOC you show/give Ø who,"*Etɛ̀i wɛ̀, ă xɛ́lɛ́/ná ti mɛ̆?",What did you show/give who?,,,189,89 (ex.51b)
3477,673,,Ètè wɛ̀ Kɔ̀kú sɔ́ ná mɛ̀?,,what FOC Koku take give who,Ètè wɛ̀ Kɔ̀kú sɔ́ ná mɛ̀?,What did Koku give to whom?,,,189,103 (ex.83a)
3478,673,,Ètɛ́i wɛ̀ Kɔ̀kú sɔ́ ti ná wɛ̀.,,what FOC Koku take Ø give who,Ètɛ́i wɛ̀ Kɔ̀kú sɔ́ ti ná wɛ̀.,What did Koku give to whom?,,,189,95 (ex.63a)
3491,661,,Nú ka-é Kofi ná Amí,,thing WH-FOC Kofi give Ami,Nú ka-é Kofi ná Amí,What did Kofi give Ami?,,,370,148 (ex.7a)
3496,2110,,ɲàhá mu mpyi na sí ŋ̀-kàn yɛ?,,what you PST PROG FUT FUT-give Q,ɲàhá mu mpyi na sí ŋ̀-kàn yɛ?,What would you have given?,,,390,534 (ex.35b)
3498,2110,,ɲàhá mu mpyi na sí ŋ̀-kàn yɛ?,,what you PST PROG FUT FUT-give Q,ɲàhá mu mpyi na sí ŋ̀-kàn yɛ?,What would you have given?,,,390,534 (ex.35b)
3501,1264,,si mu mo-m-č-are,,2SG what PV-II1-give-FUT.I2S,si mu mo-m-č-are,What will you give to me?,,,399,
3502,431,,Hawa min inan-ʂu-mən.,,What you give-PST-INTER,Hawa min inan-ʂu-mən.,Whom did you give food?,,,457,
3508,1817,,kuRii ne muNDe nüü kal apNe kàr kii Dittii?,,girl ERG boy ACC.PP yesterday self.OBL house what give:PST.F.SG,kuRii ne muNDe nüü kal apNe kàr kii Dittii?,What did the girl give to a/the boy in her house?,,,391,12
3509,2502,,Kí ni ó fún ẹ (*kí ni ó fún ẹ ní _),,what FOC 3SG.SBJ give 2SG.OBJ (*what FOC 3SG.SBJ give 2SG.OBJ SEC _),Kí ni ó fún ẹ (*kí ni ó fún ẹ ní _),What did he give you?,,,850,160
3510,2502,,Kí ni ó fi _ fún ẹ,,What FOC 3SG.SBJ take _ give 2SG.OBJ,Kí ni ó fi _ fún ẹ,What did he give you?,,,850,160
3511,2502,,Kí ni ó kọ sí i?,,What be he write ALL him,Kí ni ó kọ sí i?,What did he write to him?,,,402,
3512,2502,,Kí ni ó ra fún un?,,What be he buy FOR him,Kí ni ó ra fún un?,What did he buy for him?,,,402,
3526,1263,,o! man ngo-na o-ne-m hin?,,oh what(m) 2SG-in 3SG.SBJ-give-SG.M 3SG.M.EFOC,o! man ngo-na o-ne-m hin?,Oh! What did she give to you? [lit. She gave what to you?],,,409,282 (ex. 451)
3529,651,,*I showed herself Mary.,,I showed herself Mary.,*I showed herself Mary.,I showed Mary to herself.,,,,
3579,19,,piná-ni-ya xaxákw,,SG.REFL-give-PST money,piná-ni-ya xaxákw,He gave himself the money.,,,86,335
3596,1903,,Marya-ka kwintu-ta yupa-ri-rka.,,María-TOP story-ACC recount-REFL-3.PST,Marya-ka kwintu-ta yupa-ri-rka.,María told herself a story.,,,241,92 (ex.366b)
3605,2471,,hu hamut hu-ka bachi-ta au maka-k,,DEF woman DEF-DO corn-DO 3SG.REFL give-PST,hu hamut hu-ka bachi-ta au maka-k,The woman gave herself some corn.,,,212,510 (ex.63)
3699,422,,Ngoh gaaisiuh Leih sinsaang bei keuihjihgei.,,I introduce Li Mr to himself,Ngoh gaaisiuh Leih sinsaang bei keuihjihgei.,I introduced Mr Li to himself.,,,8,117 (ex.32a)
3706,673,,N sɔ́ Àsíbá xɛ́lɛ́ éɖé.,,I take Asiba show herself,N sɔ́ Àsíbá xɛ́lɛ́ éɖé.,I showed Asiba to herself.,,,189,94 (ex.60a)
3707,1657,,Rām=na mucā āme tuŋ mā=ta bir-ju,,Ram=ERG child 3SG.GEN CONT mother=DAT give-3SG.PST,Rām=na mucā āme tuŋ mā=ta bir-ju,Ram gave the child to his own (the child’s) mother.,,,40,56 (ex.29)
3710,1755,,ni-gii-bii-d-aw-idi-zo-Ø-naan minikwewin,,1.SBJ-PST-bring-STF-BEN-REFL/RECP-AN.ABS-NR-1PL something.to.drink,ni-gii-bii-d-aw-idi-zo-Ø-naan minikwewin,We brought our own drinks.,,,165,410 (ex.23c)
3712,815,,*ni cən ʔám-əs-θət,,AUX 1.SBJ give-ADV.A-self,*ni cən ʔám-əs-θət,I gave it to myself.,,,366,113 (ex.85)
3717,483,,Ca3-cuéh3 jná13 tsin32 (huen2) [hi3 tiá2 hón13].,,PST-give:REFL:1SG I heart:1SG (self:1SG) [COMP NEG groan:FUT:1SG],Ca3-cuéh3 jná13 tsin32 (huen2) [hi3 tiá2 hón13].,I controlled my feelings [so as not to groan]. (lit. I gave (myself) my heart that (I) not groan),,,369,225 (ex.25)
3722,947,,*Hanako-ga (kagami-o tukatte) Taroo-o kare-zisin-ni miseta.,,Hanako-NOM (mirror-ACC using) Taro-ACC he-self-NI showed,*Hanako-ga (kagami-o tukatte) Taroo-o kare-zisin-ni miseta.,Hanako showed Taro to himself.,,,297,25 (ex.63b)
3723,2115,,Juma a-li-ji-pelek<e>a zawadi,,Juma he-PST-REFL-send<DAT> gift,Juma a-li-ji-pelek<e>a zawadi,Juma sent himself a gift.,,,389,140 (ex.53b)
3733,1763,,mi=ni-mo:yʔ-ü-w gu:sto,,B.2(ABS)=REFL-give-INV-COMI pleasure,mi=ni-mo:yʔ-ü-w gu:sto,You enjoyed yourself. (lit. You gave yourself pleasure.),,,398,678 (ex.20a)
3735,1763,,ni-tu:tʔ-aʔx-a-j tan=küʔ+kumu,,REFL-put-APPL1-IMP-INVD.INTR A.1(POSS)=ring,ni-tu:tʔ-aʔx-a-j tan=küʔ+kumu,Wear my ring! (lit. Put my ring on you!),,,398,691 (ex.37b)
3743,103,,Ija sab it-ig-a.,,1s food 1s-1s-TOD.PST,Ija sab it-ig-a.,I gave myself food.,,,85,123 (ex.584)
3745,103,,Uqa uqa dodoc nu sab uto-i-a.,,3s 3s self for food 3s-3s-TOD.PST,Uqa uqa dodoc nu sab uto-i-a.,He gave food to himself.,,,85,125 (ex.591)
3752,844,,"... kekoni, Waraka, tiwya rma",,"... he:said:it, Waraka, 3:REFL:to same:REF","... kekoni, Waraka, tiwya rma",... said Waraka to himself.,,,407,63 (ex.143a)
3757,651,,I showed Mary herself.,,I showed Mary herself,I showed Mary herself.,I showed Mary herself.,,,44940536175,
3761,9,,e’tay-tjate-’wã hoñe-’ta-ki,,woman-POSS-AO hide-TRA-DECL,e’tay-tjate-’wã hoñe-’ta-ki,He hid himself from his wife.,,,257,359
3777,1839,,davud-o æz xod-eš bizar-kærd-æm,,David-OBJ.M from self-3SG.PC weary-did-1SG,davud-o æz xod-eš bizar-kærd-æm,I made David weary of himself.,,,260,100
3802,17,,...Yusu=keja i-ke ka-tya-ti-wa,,...God=GNL.LOC 1SG-FM REFL-give-REFL-PRF,...Yusu=keja i-ke ka-tya-ti-wa,(Now that I am a believer) I have given myself to God.,,,201,21(ex.21a)
3803,18,,Umuhûungu á-r-íiy-eerek-a amasusho,,boy he-PRS-REFL-show-ASP pictures,Umuhûungu á-r-íiy-eerek-a amasusho,The boy is showing pictures to himself.,,,138,66
3804,2560,,Anná-t megmutattam önmagá-nak.,,Anna-ACC showed.DEF.1SG self-DAT,Anná-t megmutattam önmagá-nak.,I showed Anna to herself.,,,272,135
3805,19,,piná-ni-ya muyuux-mí-yaw,,SG.REFL-give-PST chief-GEN-ALL,piná-ni-ya muyuux-mí-yaw,He gave himself to the chief.,,,86,335
3808,20,,nino pat’ara givi-s tavistav-s ačveneb-s sark’e-ši,,Nino.NOM little Givi-DAT REFL-DAT show.PRS-3SG mirror-in,nino pat’ara givi-s tavistav-s ačveneb-s sark’e-ši,Nino shows little Givi herself in the mirror.,,,500,25
3809,20,,nino-m ačven-a pat’ara givi-s tavisitav-i sark’e-ši,,Nino-ERG show.AOR-3SG little Givi-DAT REFL-NOM mirror-in,nino-m ačven-a pat’ara givi-s tavisitav-i sark’e-ši,Ninoi showed little Givi herselfi in the mirror,,,500,42
3812,22,,Mi-a-ra (mi-n-bi-x) chekeremee-ke.,,2SG-ABS-EV (2SG-NOM-EM-S) tickle:MID-COMPL,Mi-a-ra (mi-n-bi-x) chekeremee-ke.,You tickled yourself (by your own action).,,,239,781
3819,25,,Quep mi’ xije pain temem’.,,do give REFL:1s PREP:3n bow,Quep mi’ xije pain temem’.,I did (made) myself a bow. (lit. I did and gave myself a bow.),,,230,191 (ex.330b)
3827,24,,kumaari rajaa·v-ukku·t taṉṉ-ai⋅pi paṟṟi oruka kaṭṭurai⋅y-ai⋅k koṭu-tt-aar,,Kumar Raja-DAT he-ACC about one article-ACC give-PST-3SG,kumaari rajaa·v-ukku·t taṉṉ-ai⋅pi paṟṟi oruka kaṭṭurai⋅y-ai⋅k koṭu-tt-aar,Kumari gave Raja one article about himselfi.,,,242,185
3829,24,,kumaari raaja⋅v-ai⋅t taṉa-kk-aakai varai-nt-aaṉ,,Kumar Raja-ACC he-DAT-BEN paint-PST-3SG.M,kumaari raaja⋅v-ai⋅t taṉa-kk-aakai varai-nt-aaṉ,Kumari painted Raja for himselfi.,,,242,182
3833,2471,,hu hamut hu-ka o’ou-ta au maka-k,,DEF woman DEF-DO man-DO 3SG.REFL give-PST,hu hamut hu-ka o’ou-ta au maka-k,The woman gave herself to the man.,,,212,517 (ex.91)
3839,2562,,tsewmaŋ=niʔ meenrihay ʔa-a-khoʔl-ter,,Tsewmang=ERG Meerinhay 3SG.SBJ-REFL-bathe-CAUS,tsewmaŋ=niʔ meenrihay ʔa-a-khoʔl-ter,Tswemangi made Meenrihayj bathe himi/herselfj.,,,161,135
3840,2562,,tsewmaŋ ʔan-ʔii-tshoʔn-piak,,Tsewmang 3PL.SBJ-REFL-talk.to-AFF,tsewmaŋ ʔan-ʔii-tshoʔn-piak,They talked to Tsewmang for the benefit of each other.,,,161,136
3852,2323,,7i-y-ak’-be s-ba li mayoletik-e,,ASP-AGR.ERG.3-give-APPL 3-self the police-CLF,7i-y-ak’-be s-ba li mayoletik-e,The police gave it to themselves.,,,271,113
3854,2564,,*Kami meng-irim(-kan) surat kepada diri kami.,,we TR-send(-BEN) letter to self our,*Kami meng-irim(-kan) surat kepada diri kami.,We sent a letter to ourselves.,,,278,238 (ex.60a)
3855,2564,,Kami meng-irim-di diri kami surat.,,we TR-send-BEN self our letter,Kami meng-irim-di diri kami surat.,We sent ourselves a letter.,,,278,237 (ex.56a)
3864,1371,,il-ħabsi kiteb ittra lil-u nnifs-u,,the-prisoner write.PST.3SG.M letter to-3SG.M self-3SG.M,il-ħabsi kiteb ittra lil-u nnifs-u,the prisoner wrote a letter to himself,,,102,100 (ex.507)
3888,1052,,"bɨi ha:vɨ ma:la:yij panun pa:ni,j/panuni,j bo:y ə:nas manz.",,I show.FUT Mala:DAT self’s herself:NOM/self’s brother mirror.DAT in,"bɨi ha:vɨ ma:la:yij panun pa:ni,j/panuni,j bo:y ə:nas manz.",I’ll show myself/herself/ my/her brother to Mala in the mirror.,,,326,127
3889,1052,,"aslamani von mej pa:nasi,j mutalakh/panɨni ma:ji mutlakh.",,Aslam:ERG told me.DAT self.DAT about/self’s mother:DAT about,"aslamani von mej pa:nasi,j mutalakh/panɨni ma:ji mutlakh.",Aslam told me about himself/myself/my/his mother.,,,326,127
3907,1166,,Yongho-nun Minca-eykey caki chayk-ul ponay-ss-ta.,,Yongho-TC Minca-to self book-ACC sent-PST-DC,Yongho-nun Minca-eykey caki chayk-ul ponay-ss-ta.,Yongho sent Minca his/her book.,,,339,150
3914,275,,"(?)Txakurrari bere burua erakutsi diot ispiluan, eta zaunka hasi da.",,dog.DAT its head show AUX mirror.LOC and barking start AUX,"(?)Txakurrari bere burua erakutsi diot ispiluan, eta zaunka hasi da.","I showed the dog itself in the mirror, and it started barking.",,,352,622(ex.1415b)
3918,597,,Nani maḍa yiŋki-Tadi-yi,,3SG.F.S stone.ABS give-REFL-PRS,Nani maḍa yiŋki-Tadi-yi,She gives herself money.,,,353,153
3927,422,,??Ngoh gaaisiuh keuihjihgei bei Leih sinsaang.,,I introduce himself to Li Mr,??Ngoh gaaisiuh keuihjihgei bei Leih sinsaang.,*I introduced himself to Mr Li.,,,8,117 (ex.32b)
3932,673,,N xɛ́lɛ́ Àsíbá éɖéi.,,I show Asiba herself,N xɛ́lɛ́ Àsíbá éɖéi.,I showed Asiba herself.,,,189,90 (ex.56a)
3935,1657,,Rām=na Krisna=ta āme tuŋ kitāb bir-ju,,Ram=ERG Krisna=DAT 3SG.GEN CONT book give-3SG.PST,Rām=na Krisna=ta āme tuŋ kitāb bir-ju,Ram gave Krisna his own (Krisna’s) book.,,,40,56 (ex.30)
3949,1071,,Soltan Gülnar-Ga özin ayna-da kör-set-ti,,Soltan Gülnar-DAT self:ACC mirror-LOC se-CAUS-3PL,Soltan Gülnar-Ga özin ayna-da kör-set-ti,Soltan showed Gülnar himself/herself in the mirror.,,,385,
3950,947,,?Hanako-ga (kagami-o tukatte) Taroo-nii kare-zisini-o miseta.,,Hanako-NOM (mirror-ACC using) Taro-NI he-self-ACC showed,?Hanako-ga (kagami-o tukatte) Taroo-nii kare-zisini-o miseta.,Hanako showed Taro himself (in the mirror).,,,297,24 (ex.63a)
3951,2115,,Juma a-li-ji-pelek<e>a sanduku-ni kwa Lulu,,Juma he-PST-REFL-send<DAT> box-LOC to Lulu,Juma a-li-ji-pelek<e>a sanduku-ni kwa Lulu,Juma sent himself to Lulu in a box.,,,389,141 (ex.55b)
3966,2502,,Mo fi arràa mi hò̩n ó̩n ninu díngí,,I take body my show him inside mirror,Mo fi arràa mi hò̩n ó̩n ninu díngí,I showed myself to him in the mirror.,,,,
3979,34,,s-xə a-ħàmta Ø-à-s-te yt’,,my-head/self ART-present it-to_it-I-give FIN,s-xə a-ħàmta Ø-à-s-te yt’,I gave myself a present.,,,406,79
3981,844,,"nosompamnohyatxoko biryekomo komo, karaywa rwon hoko",,3.SBJ:DTR:teach:RECP.PST COMPL.COLL child COLL.NON:Indian talk:of concerning,"nosompamnohyatxoko biryekomo komo, karaywa rwon hoko",The children taught themselves Portuguese./The children taught each other Portuguese./The children were taught Portuguese./The children learnt Portuguese.,,,407,62 (ex.141b)
3987,7,,Beji-l deple-vur bo-met-te.,,men-PL food-REFL.PL give-RECP-AOR.PL,Beji-l deple-vur bo-met-te.,The men gave the food to each other.,,,,
3989,9,,wady-‘lε (-wa)-ki,,give-RECP (-IS)-DECL,wady-‘lε (-wa)-ki,They are giving (things) to one another/to a multitude.,,,257,380
4000,2,,bu-masi-,,give-RECP-,bu-masi-,give to each other,,,234,300 (ex. 508b)
4005,1839,,hæsan-o hoseyn be bæcce-ha-ye hæm pul dad-ænd,,Hassan-and Hosein to child-PL-EZ each_other money gave-3PL,hæsan-o hoseyn be bæcce-ha-ye hæm pul dad-ænd,Hasan and Hosein gave each other’s children money.,,,260,104
4015,2507,,legul-ek n’e+kes’i-l,,food-PRED RECP+bring-OF:1PL,legul-ek n’e+kes’i-l,We have brought food to each other.,,,263,228 (ex.431a)
4017,12,,Minä esittelin Liisan ja Marin toisilleen.,,I.NOM introduced Liisa.ACC and Mari.ACC each_other.ALL,Minä esittelin Liisan ja Marin toisilleen.,I introduced Liisa and Mari to each other.,,,193,3
